bundle_id,pair_id,round_id,replicate_id,source,stage,comparison_target_group,evaluation_pool_policy,prompt_exclusion_policy,source_child_id,prompt_td_child_id,prompt_sli_child_id,td_child_id,sli_child_id,sli_age_generated_from,sli_severity_band_generated_from,sli_profile_label_generated_from,story_slots,n_stories,File_ID,File_kideval,Group,Sex,Age(Month),#utterances,#words,DSS_tbl_warning_50,MLU_Morphemes,VOCD_D_optimum_average,IPSyn_Total,DSS_tbl_score,Word_Errors_per_utt,retracing_per_utt,repetition_per_utt,DSS_tbl_IP,DSS_tbl_PP,DSS_tbl_MV,DSS_tbl_SV,DSS_tbl_NG,DSS_tbl_CNJ,DSS_tbl_IR,DSS_tbl_WHQ,Syntax_Mean_DepLen,Syntax_Max_DepLen,Syntax_Mean_TreeDepth,Syntax_Max_TreeDepth,Syntax_Subordination_Utt_Prop,Syntax_Coordination_Utt_Prop,Syntax_Subject_Utt_Prop,Syntax_Object_Utt_Prop,Syntax_AuxCop_Utt_Prop,Syntax_Oblique_Utt_Prop,Syntax_ComplexNP_Utt_Prop,Syntax_FiniteVerb_Tokens_per_Utt,bare_marking_errors_per_word,pronoun_errors_per_word,past_overgeneralization_errors_per_past_opp,agreement_errors_per_word,agreement_errors_per_finite_verb
pair_sli413_td439_rep01,pair_sli413_td439,round_04,1,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep01_TD_bundle,stage1_td/pair_sli413_td439_rep01_TD_bundle.cha,TD,.,59.2,64,439,0,8.4,44.49,,9.12,0.015625,0.0,0.0,27,97,156,32,15,74,6,0,1.9416909620991247,12.0,1.5,5.0,0.2372881355932203,0.3389830508474576,0.8983050847457628,0.4067796610169492,0.2372881355932203,0.3728813559322034,0.3728813559322034,1.2033898305084745,0.0,0.0,0.0,0.0022779043280182,0.0140845070422535
pair_sli413_td439_rep02,pair_sli413_td439,round_04,2,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep02_TD_bundle,stage1_td/pair_sli413_td439_rep02_TD_bundle.cha,TD,.,59.2,76,440,0,7.111,51.11,,8.6,0.0131578947368421,0.0,0.0,35,108,144,14,11,62,6,0,1.843558282208589,9.0,1.3350253807106598,4.0,0.1470588235294117,0.25,0.8676470588235294,0.3235294117647059,0.2205882352941176,0.2941176470588235,0.3088235294117647,1.088235294117647,0.0,0.0022727272727272,0.0,0.0022727272727272,0.0135135135135135
pair_sli413_td439_rep03,pair_sli413_td439,round_04,3,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep03_TD_bundle,stage1_td/pair_sli413_td439_rep03_TD_bundle.cha,TD,.,59.2,61,396,1,8.145,41.16,,8.21,0.0327868852459016,0.0,0.0,32,69,140,26,4,70,0,0,1.8152866242038217,10.0,1.4390243902439024,5.0,0.1272727272727272,0.3636363636363636,0.8727272727272727,0.3454545454545454,0.2363636363636363,0.3454545454545454,0.3272727272727272,1.1636363636363636,0.0025252525252525,0.0025252525252525,0.0,0.005050505050505,0.03125
pair_sli413_td439_rep04,pair_sli413_td439,round_04,4,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep04_TD_bundle,stage1_td/pair_sli413_td439_rep04_TD_bundle.cha,TD,.,59.2,70,404,0,7.072,46.39,,9.5,0.0,0.0,0.0142857142857142,38,100,140,37,15,81,12,2,1.7964912280701757,7.0,1.3941176470588237,5.0,0.1818181818181818,0.2909090909090909,0.8545454545454545,0.4181818181818181,0.3090909090909091,0.2545454545454545,0.2545454545454545,1.0909090909090908,0.0,0.0,0.0,0.0,0.0
pair_sli413_td439_rep05,pair_sli413_td439,round_04,5,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep05_TD_bundle,stage1_td/pair_sli413_td439_rep05_TD_bundle.cha,TD,.,59.2,76,440,0,6.836,42.21,,7.1,0.0263157894736842,0.0,0.0,16,67,138,25,4,50,6,0,1.80635838150289,9.0,1.4004796163069544,3.0,0.1408450704225352,0.2816901408450704,0.8169014084507042,0.323943661971831,0.2394366197183098,0.2816901408450704,0.3661971830985915,1.056338028169014,0.0,0.0022727272727272,0.0,0.0022727272727272,0.0133333333333333
pair_sli413_td439_rep06,pair_sli413_td439,round_04,6,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep06_TD_bundle,stage1_td/pair_sli413_td439_rep06_TD_bundle.cha,TD,.,59.2,69,465,1,8.887,48.22,,10.35,0.0,0.0,0.0,35,99,157,54,8,96,0,0,1.9283746556473829,11.0,1.5390070921985817,6.0,0.2333333333333333,0.4166666666666667,0.8833333333333333,0.3666666666666666,0.2166666666666666,0.3333333333333333,0.4,1.2333333333333334,0.0,0.0,0.0,0.0,0.0
pair_sli413_td439_rep07,pair_sli413_td439,round_04,7,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep07_TD_bundle,stage1_td/pair_sli413_td439_rep07_TD_bundle.cha,TD,.,59.2,74,464,0,7.537,51.99,,8.2,0.0135135135135135,0.0,0.0135135135135135,20,77,140,22,12,78,12,0,1.882530120481928,9.0,1.4166666666666667,4.0,0.15625,0.359375,0.8125,0.328125,0.125,0.34375,0.390625,1.109375,0.0,0.0021551724137931,0.0,0.0021551724137931,0.0140845070422535
pair_sli413_td439_rep08,pair_sli413_td439,round_04,8,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep08_TD_bundle,stage1_td/pair_sli413_td439_rep08_TD_bundle.cha,TD,.,59.2,81,432,0,6.958,45.01,,7.98,0.0,0.0,0.0,15,86,130,49,4,59,6,0,1.8586206896551725,8.0,1.4074074074074074,5.0,0.1639344262295081,0.2622950819672131,0.8524590163934426,0.360655737704918,0.3278688524590163,0.2459016393442623,0.1967213114754098,1.0491803278688523,0.0,0.0,0.0,0.0,0.0
pair_sli413_td439_rep09,pair_sli413_td439,round_04,9,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep09_TD_bundle,stage1_td/pair_sli413_td439_rep09_TD_bundle.cha,TD,.,59.2,75,468,0,7.616,49.21,,7.98,0.0266666666666666,0.0,0.0,14,85,134,24,4,82,0,7,1.9306666666666668,9.0,1.4276018099547512,4.0,0.2238805970149253,0.3880597014925373,0.8955223880597015,0.3880597014925373,0.2238805970149253,0.373134328358209,0.417910447761194,1.1194029850746268,0.0021367521367521,0.0,0.0166666666666666,0.0021367521367521,0.0133333333333333
pair_sli413_td439_rep10,pair_sli413_td439,round_04,10,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,439,439,413,439,413,4;10.26,high,morphosyntax_burden,A1|A2|A3|B1|B2|B3,6,pair_sli413_td439_rep10_TD_bundle,stage1_td/pair_sli413_td439_rep10_TD_bundle.cha,TD,.,59.2,85,463,0,6.398,49.74,,7.64,0.1764705882352941,0.0,0.0352941176470588,36,100,114,6,4,73,6,0,1.824797843665768,8.0,1.2809734513274336,3.0,0.1481481481481481,0.2345679012345679,0.8765432098765432,0.3580246913580246,0.2716049382716049,0.2469135802469135,0.382716049382716,1.0123456790123455,0.019438444924406,0.0064794816414686,0.0,0.0259179265658747,0.1463414634146341
pair_sli427_td406_rep01,pair_sli427_td406,round_02,1,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,406,406,427,406,427,4;07.16,high,structural,A1|A2|A3|B1|B2|B3,6,pair_sli427_td406_rep01_TD_bundle,stage1_td/pair_sli427_td406_rep01_TD_bundle.cha,TD,.,55.5,70,387,0,6.114,59.67,,6.78,0.3,0.0,0.0,34,100,101,30,0,42,0,0,1.7944250871080138,8.0,1.3017241379310345,5.0,0.1967213114754098,0.2295081967213114,0.9016393442622952,0.360655737704918,0.1475409836065573,0.3114754098360656,0.4590163934426229,1.0491803278688523,0.0439276485788113,0.0051679586563307,0.0,0.0490956072351421,0.296875
pair_sli427_td406_rep02,pair_sli427_td406,round_02,2,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,406,406,427,406,427,4;07.16,high,structural,A1|A2|A3|B1|B2|B3,6,pair_sli427_td406_rep02_TD_bundle,stage1_td/pair_sli427_td406_rep02_TD_bundle.cha,TD,.,55.5,59,500,0,9.593,45.95,,10.28,0.0338983050847457,0.0,0.0,50,121,171,36,0,88,0,0,2.011904761904762,11.0,1.688421052631579,5.0,0.3636363636363636,0.4,0.9454545454545454,0.4363636363636363,0.2727272727272727,0.3818181818181818,0.4,1.5454545454545454,0.0,0.004,0.0,0.004,0.0235294117647058
pair_sli427_td406_rep03,pair_sli427_td406,round_02,3,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,406,406,427,406,427,4;07.16,high,structural,A1|A2|A3|B1|B2|B3,6,pair_sli427_td406_rep03_TD_bundle,stage1_td/pair_sli427_td406_rep03_TD_bundle.cha,TD,.,55.5,85,429,0,6.0,58.13,,6.96,0.1294117647058823,0.0,0.0235294117647058,22,79,109,32,0,63,0,0,1.7707006369426752,8.0,1.201017811704835,4.0,0.1265822784810126,0.189873417721519,0.8481012658227848,0.3417721518987341,0.2151898734177215,0.2151898734177215,0.3670886075949367,0.9367088607594936,0.0186480186480186,0.0023310023310023,0.0,0.0209790209790209,0.1216216216216216
pair_sli427_td406_rep04,pair_sli427_td406,round_02,4,synthetic,stage1_td,TD,all non-prompt pairs in this round,exclude prompt children from evaluation in the same round,406,406,427,406,427,4;07.16,high,structural,A1|A2|A3|B1|B2|B3,6,pair_sli427_td406_rep04_TD_bundle,stage1_td/pair_sli427_td406_rep04_TD_bundle.cha,TD,.,55.5,75,389,0,6.397,45.37,,7.84,0.0533333333333333,0.0,0.0,20,96,126,30,4,70,0,0,1.7348993288590604,7.0,1.337874659400545,4.0,0.1594202898550724,0.3188405797101449,0.855072463768116,0.3478260869565217,0.1594202898550724,0.2028985507246377,0.3333333333333333,1.0579710144927537,0.0128534704370179,0.0025706940874035,0.0,0.0154241645244215,0.0821917808219178
